Column,id,title,publication,date
32760,51572,Trump says he’s unaware of reports Flynn discussed sanctions with Russian ambassador,CNN,2017-02-10
32764,51576,Trump won’t immediately appeal travel ban halt to Supreme Court,CNN,2017-02-10
32766,51578,Kellyanne Conway isn’t the real ethics scandal in Trump administration,CNN,2017-02-10
32770,51582,How Trump lost: Views from all sides ,CNN,2017-02-10
32775,51587,Guadalupe Garcia de Rayos has become the focus of a national debate over the Trump administration’s crackdown on illegal immigration. ,CNN,2017-02-10
32803,51615,Trump discovers the limits of his power,CNN,2017-02-11
32807,51619,Melania Trump visits Japanese garden with Akie Abe ,CNN,2017-02-11
32811,51623,"At Mar-a-Lago, Trump tackles crisis diplomacy at close range",CNN,2017-02-12
32816,51628,Can Justin Trudeau deal with Donald Trump?,CNN,2017-02-12
32825,51637,Mexicans march against Trump: ’Bad hombre for the whole world’,CNN,2017-02-12
32837,51649,Liberal superhero Justin Trudeau is not immune to the forces of Trump,CNN,2017-02-13
32844,51656,Trump’s patio situation room after NK missile launch raises security questions,CNN,2017-02-13
32848,51660,Obama photographer shades Trump over secure discussions ,CNN,2017-02-13T00:00:00Z
32861,51673,Trump defends travel ban as Trudeau looks on,CNN,2017-02-13
32866,51678,"For a ’winner,’ Trump is doing a lot of losing",CNN,2017-02-14
32867,51679,"Trump knew of DOJ probe for weeks, Pence only days",CNN,2017-02-14
32868,51680,Chaffetz launches probe into Trump administration’s handling of info,CNN,2017-02-14
32894,51706,"Netanyahu, Trump push reset of US-Israel relationship",CNN,2017-02-15
32895,51707,Collins says she’ll vote against Trump’s EPA pick,CNN,2017-02-15
32902,51714,The irony of Trump whining about leaks,CNN,2017-02-15
32904,51716,Melania Trump debuts as White House hostess alongside Netanyahus,CNN,2017-02-15
32908,51720,Chef’s deal to end legal battle with Trump is still on the table,CNN,2017-02-15
32914,51726,Virginia Dem gubernatorial hopeful apologizes for likening Trump to 9/11,CNN,2017-02-15
32917,51729,Russia: The problem Trump can’t escape,CNN,2017-02-15
32927,51739,Trump falsely claims (again) biggest electoral college victory since Reagan,CNN,2017-02-16
32928,51740,Trump tells Jewish magazine’s reporter to ’sit down’,CNN,2017-02-16
