Column,id,title,publication,date
119752,176437,Germany must prepare for ’rough ride’ under Trump: Vice Chancellor,Reuters,2017-01-20T00:00:00Z
119755,176448,Mexico seeks stronger U.S. ties despite Trump campaign barbs,Reuters,2017-01-21T00:00:00Z
119758,176452,Wall Street ends higher as Trump becomes president,Reuters,2017-01-21T00:00:00Z
119759,176453,"Commentary: Run-ups to Trump, Nixon presidencies bear striking resemblances",Reuters,2017-01-20T00:00:00Z
119760,176454,"Commentary: With Trump, a VERY DIFFERENT presidency. Exciting!",Reuters,2017-01-20T00:00:00Z
119764,176458,U.S. bankers tell Europeans to think positively on Trump,Reuters,2017-01-20T00:00:00Z
119765,176459,Trump admin targets violent Islamist groups as foreign policy priority,Reuters,2017-01-20T00:00:00Z
119766,176460,Trump to target Obama’s climate initiatives: White House website,Reuters,2017-01-20T00:00:00Z
119768,176462,In Trump We Trust: Inauguration prompts celebration in Russia,Reuters,2017-01-20T00:00:00Z
119769,176463,Melania Trump channels Jackie Kennedy but Conway grabs fashion headlines,Reuters,2017-01-21T00:00:00Z
119771,176468,Wall Street Week Ahead: Optimism among S&P 500 CEOs as Trump takes power,Reuters,2017-01-22T00:00:00Z
119772,176469,Trump trade strategy starts with quitting Asia pact: White House,Reuters,2017-01-21T00:00:00Z
119774,176479,Chapo extradition seen boosting U.S.-Mexico security relations under Trump,Reuters,2017-01-20T00:00:00Z
119777,176483,"In challenge to Trump, women protesters swarm streets across U.S.",Reuters,2017-01-22T00:00:00Z
119779,176486,Mexico’s president to meet with Trump amid populist pressure at home,Reuters,2017-01-22T00:00:00Z
119780,176487,Women protest against Trump on streets of Europe’s capitals,Reuters,2017-01-21T00:00:00Z
119783,176494,Trump order paves way for agencies to weaken health law,Reuters,2017-01-22T00:00:00Z
119785,176498,"Trump plans to meet with UK’s May, Mexico’s Pena Nieto: White House",Reuters,2017-01-22T00:00:00Z
119786,176499,"Denying feud over Russia hacking, Trump vows support to CIA",Reuters,2017-01-22T00:00:00Z
119788,176521,"Asian media decry isolationist Trump, fear economic, diplomatic turmoil",Reuters,2017-01-21T00:00:00Z
119789,176535,White House vows to fight media ’tooth and nail’ over Trump coverage,Reuters,2017-01-23T00:00:00Z
119790,176536,First days of Trump era signal America’s deepening political divide,Reuters,2017-01-22T00:00:00Z
119791,176537,"Stocks up on reinvigorated Trump rally; Dow tops 20,000",Reuters,2017-01-25T00:00:00Z
119792,176538,Ethics lawyers to sue Trump over foreign payments,Reuters,2017-01-23T00:00:00Z
119797,176547,Trump invites Netanyahu to Washington for visit: White House,Reuters,2017-01-22T00:00:00Z
119801,176554,"Trump to begin renegotiating NAFTA pact soon with Mexico, Canada",Reuters,2017-01-23T00:00:00Z
119802,176561,Women lead unprecedented worldwide mass protests against Trump,Reuters,2017-01-22T00:00:00Z
119806,176573,Dollar slides to seven-week low on Trump concerns; sterling rallies,Reuters,2017-01-25T00:00:00Z
119810,176588,"Trump pulls U.S. out of Pacific trade deal, loosening Asia ties",Reuters,2017-01-24T00:00:00Z
119811,176590,Trump’s spokesman promises reporters ’never to lie’,Reuters,2017-01-24T00:00:00Z
119812,176591,U.S. Senate confirms Pompeo to be Trump’s CIA director,Reuters,2017-01-24T00:00:00Z
119824,176613,Trump Treasury nominee wants to loosen limits under Volcker rule: document,Reuters,2017-01-23T00:00:00Z
119835,176641,Trump expected to order temporary ban on refugees,Reuters,2017-01-25T00:00:00Z
119836,176642,"Despite no evidence, White House says Trump stands by voter fraud belief",Reuters,2017-01-25T00:00:00Z
119837,176643,Trump administration seeks to muzzle U.S. agency employees,Reuters,2017-01-25T00:00:00Z
119839,176645,U.S. Senate confirms Haley as Trump’s U.N. ambassador,Reuters,2017-01-25T00:00:00Z
119841,176649,"Pressured by Trump, Mexico ready to discuss NAFTA rules in U.S. talks",Reuters,2017-01-25T00:00:00Z
119843,176651,Trump clears way for controversial oil pipelines,Reuters,2017-01-25T00:00:00Z
119846,176659,"In Trump freeze, U.S. agencies delay rules affecting farm towns",Reuters,2017-01-24T00:00:00Z
119847,176661,"Trump talks to U.S. automakers, pushes for new American plants",Reuters,2017-01-24T00:00:00Z
119850,176664,"Trump narrows high court search, to name conservative next week",Reuters,2017-01-24T00:00:00Z
119851,176666,Protesters vow to battle Trump’s ’poor decision’ to revive pipeline,Reuters,2017-01-25T00:00:00Z
119864,176697,"Trump moves ahead with wall, puts stamp on U.S. immigration, security policy",Reuters,2017-01-26T00:00:00Z
119865,176698,Top 10 U.S. sanctuary cities face roughly $2.27 billion in cuts by Trump policy,Reuters,2017-01-26T00:00:00Z
119866,176699,"Alarmed by Trump plans, some refugees see growing enmity in U.S.",Reuters,2017-01-26T00:00:00Z
119867,176700,"Rights advocates slam Trump plans on Muslim immigrants, refugees",Reuters,2017-01-26T00:00:00Z
119868,176701,Trump may reinstate secret CIA ’black site’ prisons: U.S. officials,Reuters,2017-01-26T00:00:00Z
119869,176702,"Dow tops 20,000 on revitalized Trump trade, earnings",Reuters,2017-01-25T00:00:00Z
119870,176709,Trump says he will order ’safe zones’ for Syria,Reuters,2017-01-26T00:00:00Z
119872,176711,Trump’s call for probe of voter fraud sparks backlash,Reuters,2017-01-26T00:00:00Z
119879,176729,Trump vows federal intervention to quell Chicago gun violence,Reuters,2017-01-25T00:00:00Z
119885,176738,Cuban trade delegation visits U.S. as Trump ponders detente,Reuters,2017-01-25T00:00:00Z
119887,176741,Cuba’s Castro warns Trump to respect country’s sovereignty,Reuters,2017-01-26T00:00:00Z
119894,176755,"Trump bars door to refugees, visitors from seven mainly Muslim nations",Reuters,2017-01-29T00:00:00Z
119896,176757,Trump has ’friendly’ call with Mexican leader but he demands change,Reuters,2017-01-28T00:00:00Z
119897,176759,Trump says he is only in early stages of considering lifting Russia sanctions,Reuters,2017-01-27T00:00:00Z
119901,176767,Trump Cabinet’s First World problem: omitting a few million here and there,Reuters,2017-01-27T00:00:00Z
119903,176773,Energy pipelines back in investor favor after Trump orders,Reuters,2017-01-27T00:00:00Z
119908,176778,"Tycoon Slim says Trump not ’Terminator,’ sees opportunities for Mexico",Reuters,2017-01-28T00:00:00Z
119909,176780,"Buffett, Gates have hope for America after Trump ascension",Reuters,2017-01-27T00:00:00Z
119910,176781,"Tensions simmer below surface as Trump, Republicans map strategy",Reuters,2017-01-28T00:00:00Z
119911,176783,Trump’s unpredictability already troubles U.S. friends,Reuters,2017-01-27T00:00:00Z
119913,176789,American steel unlikely to get Keystone boost despite Trump order,Reuters,2017-01-30T00:00:00Z
119915,176797,Wait-and-see central banks to play second fiddle to Trump,Reuters,2017-01-29T00:00:00Z
119922,176810,"Chaos, anger as Trump order halts some Muslim immigrants",Reuters,2017-01-30T00:00:00Z
119923,176811,Two Iraqis lead legal fight against Trump order blocking entry,Reuters,2017-01-29T00:00:00Z
119925,176815,Trump’s call for deadlier Islamic State push may hit limits,Reuters,2017-01-29T00:00:00Z
119926,176816,’Case by case’ approach for U.S. green card holders under Trump’s new order,Reuters,2017-01-29T00:00:00Z
119927,176818,U.S. tech leaders sound alarm over Trump immigration order,Reuters,2017-01-29T00:00:00Z
119930,176821,Japan PM Abe: To meet Trump February 10; reaffirmed importance of alliance,Reuters,2017-01-28T00:00:00Z
119932,176831,"Putin and Trump agree to try to rebuild U.S.-Russia ties, cooperate in Syria",Reuters,2017-01-29T00:00:00Z
119936,176838,Viewsroom: Trump’s borderline tax ideas,Reuters,2017-01-26T00:00:00Z
119938,176840,Trump aides divided over policy shielding ’dreamer’ immigrants: sources,Reuters,2017-01-29T00:00:00Z
119941,176864,Tens of thousands in U.S. cities protest Trump immigration order,Reuters,2017-01-30T00:00:00Z
119942,176865,U.S. judges limit Trump immigration order; some officials ignore rulings,Reuters,2017-01-30T00:00:00Z
119943,176866,Factbox: What’s in Trump’s order halting refugee program,Reuters,2017-01-29T00:00:00Z
119944,176867,Global backlash grows against Trump’s immigration order,Reuters,2017-01-30T00:00:00Z
119945,176868,"How Trump’s abrupt immigration ban sowed confusion at airports, agencies",Reuters,2017-01-29T00:00:00Z
119946,176869,"Commando dies in U.S. raid in Yemen, first military op OK’d by Trump",Reuters,2017-01-29T00:00:00Z
119949,176876,"U.S. tempers part of Trump travel ban amid big protests, criticism",Reuters,2017-01-30T00:00:00Z
119953,176892,"Emirates changes pilot, crew rosters on US flights after Trump order",Reuters,2017-01-30T00:00:00Z
119956,176901,Netanyahu in hot water over praise of Trump’s wall,Reuters,2017-01-29T00:00:00Z
119959,176920,Trump order targeting business rules leaves key regulations untouched,Reuters,2017-01-31T00:00:00Z
119960,176921,Goldman CEO takes lead on Wall Street in slamming Trump travel ban,Reuters,2017-01-31T00:00:00Z
119961,176922,Wall Street falls the most this year as Trump honeymoon sours,Reuters,2017-01-31T00:00:00Z
119963,176924,Exclusive: Trump administration to allow 872 refugees into U.S. this week - document,Reuters,2017-01-31T00:00:00Z
119968,176935,Trump expected to sign cyber security executive order Tuesday: source,Reuters,2017-01-30T00:00:00Z
119973,176942,Fired: Trump dumps top lawyer who defied immigration order,Reuters,2017-01-31T00:00:00Z
119975,176945,Trump’s go-to man Bannon takes hardline view on immigration,Reuters,2017-01-31T00:00:00Z
119978,176949,Trump card could be played at Super Bowl,Reuters,2017-01-29T00:00:00Z
119979,176951,Trump set to name U.S. high court pick as Democrats plan fight,Reuters,2017-01-30T00:00:00Z
119982,176954,"Trump tweets drive day trading but leave math, computer whizzes sidelined",Reuters,2017-01-31T00:00:00Z
119990,176962,"France, worried by Trump, promises to defend Iran nuclear deal",Reuters,2017-01-30T00:00:00Z
119996,176974,Exclusive: A third of Americans think Trump’s travel ban will make them safer,Reuters,2017-02-01T00:00:00Z
119997,176975,Challenges to Trump’s immigration orders spread to more U.S. states,Reuters,2017-02-01T00:00:00Z
119998,176976,"Trump pushes drugmakers for lower prices, more U.S. production",Reuters,2017-02-01T00:00:00Z
119999,176977,Warren Buffett: I bought $12 billion of stock after Trump won,Reuters,2017-02-01T00:00:00Z
120000,176978,Trump picks conservative judge Gorsuch for Supreme Court,Reuters,2017-02-01T00:00:00Z
120001,176979,Trump’s embattled education department pick may face Senate fight,Reuters,2017-02-01T00:00:00Z
120002,176980,A barb at Germany puts Trump administration on collision course with EU,Reuters,2017-02-01T00:00:00Z
120014,177004,"As Trump thunders, investors watch for rain",Reuters,2017-01-31T00:00:00Z
120015,177005,"Trump puts U.S. food, farm companies on edge over Mexico trade",Reuters,2017-01-31T00:00:00Z
120016,177006,Super Bowl security tight amidst tension over Trump orders,Reuters,2017-01-31T00:00:00Z
120017,177008,EU chair labels Trump a ’threat’ as Europeans debate U.S. ties,Reuters,2017-01-31T00:00:00Z
120021,177014,Fed likely to keep rates steady as it awaits Trump economic plan,Reuters,2017-01-31T00:00:00Z
120026,177024,Tech companies to meet on legal challenge to Trump immigration order,Reuters,2017-01-31T00:00:00Z
120027,177026,Some Sept. 11 families join criticism of Trump immigration order,Reuters,2017-01-31T00:00:00Z
120031,177031,Exclusive: Trump to focus counter-extremism program solely on Islam - sources,Reuters,2017-02-02T00:00:00Z
120032,177032,U.S. Senate support for Trump education nominee weakens,Reuters,2017-02-01T00:00:00Z
120033,177033,Trump travel curbs pose revenue challenges for U.S. colleges,Reuters,2017-02-01T00:00:00Z
120037,177037,Trump adopts aggressive posture toward Iran after missile launch,Reuters,2017-02-02T00:00:00Z
120047,177057,Trump likely to face questions over travel ban in meeting with CEOs,Reuters,2017-02-01T00:00:00Z
120053,177066,"As private lawyer, Trump high court pick was friend to business",Reuters,2017-02-02T00:00:00Z
