Column,id,title,publication,date
974,18390,Mitch McConnell Sees ‘High Level of Satisfaction’ With Trump Administration - The New York Times,New York Times,2017-02-09
975,18391,Trump Assails Nordstrom for ‘Unfairly’ Dropping His Daughter Ivanka’s Line - The New York Times,New York Times,2017-02-09
976,18392,Trump Says Nordstrom Treated His Daughter ‘So Unfairly’ Fireworks Before Final Vote on Jeff Sessions - The New York Times,New York Times,2017-02-09
1001,18419,"Kellyanne Conway Promotes Ivanka Trump Brand, Raising Ethics Concerns - The New York Times",New York Times,2017-02-10
1003,18421,Trump May Turn to Arab Allies for Help With Israeli-Palestinian Relations - The New York Times,New York Times,2017-02-10
1005,18423,Trump Attacks Senator’s Credibility Over Gorsuch’s Comments - The New York Times,New York Times,2017-02-10
1012,18430,"California Farmers Backed Trump, but Now Fear Losing Field Workers - The New York Times",New York Times,2017-02-15
1015,18435,Did Kuwait Copy Trump’s Travel Ban? Not Quite - The New York Times,New York Times,2017-02-09
1019,18440,"Court Refuses to Reinstate Travel Ban, Dealing Trump Another Legal Loss - The New York Times",New York Times,2017-02-13
1020,18442,6 Highlights From the Ruling on Trump’s Immigration Order - The New York Times,New York Times,2017-02-10
1021,18443,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",New York Times,2017-02-11
1022,18444,Flynn Is Said to Have Talked to Russians About Sanctions Before Trump Took Office - The New York Times,New York Times,2017-02-10
